,Player,G,MP,%FG_t,Av_Dist(Ft),%FGA_2P,%FGA_0-3,%FGA_3-10,%FGA_10-16,%FGA_16-3P,%FGA_3P,%FG_2P,%FG_0-3,%FG_3-10,%FG_10-16,%FG_16-3P,%FG_3P,%FG_assisted_2P,%FG_assisted_3P,%DunkAttempts,#_Dunks,%FGA_Corner3,%FG_Corner3,Heave_attempts,Heave_#,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,GS,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,PG%,SG%,SF%,PF%,C%,Unnamed: 74,G%,F%
922,Jayson Tatum,73.0,2436.8,0.4574,14.1,0.6486,0.2492,0.1553999999999999,0.1176,0.1268,0.3514,0.4962,0.6801999999999999,0.3576,0.3882,0.3989999999999999,0.3898,0.4614,0.6704000000000001,0.0576,61.2,0.1856,0.4124,1.2,0.0,18.76,0.5708,0.3514,0.2684,2.8600000000000003,18.54,10.78,14.84,1.66,1.86,10.38,26.6,3.38,3.64,7.0200000000000005,0.1376,2.32,0.4599999999999999,2.78,2.94,73.0,10.96,24.020000000000003,0.4574,3.3200000000000003,8.64,0.3898,7.640000000000001,15.36,0.4962,5.44,6.459999999999999,0.8428000000000001,1.28,8.42,9.72,4.44,1.66,1.02,3.1,3.1,30.68,111.2,106.8,0.0,0.06,0.6875,0.382,0.1,,0.06,1.0695000000000001
923,Jeff Adrien,32.15384615384615,534.8461538461538,0.4984615384615385,5.376923076923077,0.9990769230769232,0.5748461538461538,0.209076923076923,0.1048461538461538,0.1105384615384615,0.000923077,0.4988461538461539,0.5903076923076923,0.4352307692307692,0.3546153846153846,0.4362,0.0,0.611,,0.096,13.692307692307692,0.0,,0.076923077,0.0,15.553846153846154,0.533,0.000923077,0.5334615384615385,12.015384615384615,25.053846153846152,18.4,6.484615384615385,1.169230769230769,3.1307692307692303,11.546153846153846,15.815384615384614,0.8076923076923077,0.5692307692307692,1.3769230769230771,0.1217692307692307,-1.146153846,-0.515384615,-1.638461538,0.084615385,5.923076923076923,6.569230769,13.169230769230769,0.4984615384615385,0.0,0.007692308,0.0,6.569230769,13.153846153846152,0.4988461538461539,4.061538461538461,6.699999999999999,0.606,5.569230769,11.192307692307692,16.74615384615385,2.076923076923077,1.169230769230769,2.069230769230769,2.0384615384615383,6.630769230769231,17.192307692307693,112.3076923076923,105.53846153846152,0.0,0.03,0.10375,0.896153846,0.055555556,,0.03,0.999903846
928,Jeff Green,53.391304347826086,1542.0217391304348,0.4489130434782608,12.843478260869563,0.673804348,0.2894565217391304,0.1971086956521739,0.07676087,0.1102826086956521,0.326195652173913,0.5147173913043478,0.6640869565217391,0.3945652173913043,0.4127173913043478,0.400891304347826,0.3260434782608695,0.5380869565217391,0.935195652,0.06923913,32.608695652173914,0.3618478260869565,0.3889347826086957,3.347826086956522,0.0,13.430434782608694,0.5483478260869565,0.326195652173913,0.2864782608695652,3.210869565217391,12.719565217391304,8.004347826086956,8.35,1.193478260869565,1.434782608695652,9.697826086956525,20.032608695652176,1.3717391304347826,1.3652173913043475,2.734782608695652,0.089804348,-0.404347826,-0.545652174,-0.956521739,0.3543478260869565,32.08695652173913,8.117391304347825,18.15217391304348,0.4489130434782608,1.9391304347826088,5.858695652173913,0.3260434782608695,6.182608695652173,12.284782608695652,0.5147173913043478,4.1326086956521735,5.2,0.7968913043478262,1.4152173913043478,5.732608695652174,7.15,2.645652173913044,1.193478260869565,0.8934782608695653,2.2065217391304346,3.971739130434783,22.30217391304348,107.82608695652172,108.71739130434784,0.0,0.0,0.485135135,0.481521739,0.203793103,,0.0,0.966656874
930,Jeff Taylor,44.0,855.3333333333334,0.4006666666666666,13.0,0.6636666666666667,0.351,0.082333333,0.055666667,0.175,0.3363333333333333,0.4486666666666667,0.628,0.1356666666666666,0.2306666666666667,0.3126666666666666,0.3063333333333333,0.6823333333333333,0.9936666666666666,0.098666667,22.0,0.4613333333333334,0.385,0.3333333333333333,0.0,8.133333333333333,0.4826666666666666,0.3363333333333333,0.2779999999999999,3.333333333333333,8.700000000000001,5.966666666666666,6.966666666666666,1.3666666666666665,0.5333333333333333,10.6,16.766666666666666,0.1,0.3333333333333333,0.4333333333333333,0.018,-3.766666667,-0.833333333,-4.633333333,-0.466666667,16.666666666666668,6.066666666666666,15.199999999999998,0.4006666666666666,1.5333333333333332,5.066666666666666,0.3063333333333333,4.5,10.133333333333333,0.4486666666666667,2.6,4.133333333333334,0.6383333333333333,1.5666666666666669,3.9333333333333336,5.533333333333334,2.2,1.3666666666666665,0.3333333333333333,2.033333333333333,4.7,16.3,96.0,109.0,0.0,0.15,0.86,0.055,0.0,,0.15,0.915
935,Jemerrio Jones,4.0,79.0,0.5155000000000001,6.65,0.8485,0.561,0.2425,0.0305,0.015,0.1515,0.551,0.8,0.1,0.0,0.0,0.2,0.55,1.0,0.015,0.5,0.0,,0.0,0.0,13.45,0.5325,0.1515,0.0305,13.1,15.25,14.25,5.7,2.75,1.45,6.45,9.95,0.0,0.1,0.15,0.127,-1.65,1.25,-0.4,0.05,1.0,5.15,10.15,0.5155000000000001,0.35,1.65,0.2,4.85,8.55,0.551,0.15,0.35,0.5,5.800000000000001,6.949999999999999,12.75,2.1,2.75,0.8,0.8,4.85,10.8,127.0,109.0,0.0,0.05,0.535,0.44,0.0,,0.05,0.9750000000000001
936,Jerami Grant,59.6875,1381.8125,0.4369375,11.95625,0.692875,0.3548125,0.1496875,0.055875,0.1325625,0.307125,0.488375,0.635375,0.3476875,0.2376875,0.3278749999999999,0.286125,0.716375,0.9744615384615384,0.1141875,42.625,0.466,0.3133125,0.375,0.0,10.55625,0.525875,0.307125,0.4391875,2.61875,13.35625,7.91875,5.5,0.9375,4.5,10.6125,17.78125,1.20625,1.4375,2.6625,0.0476875,-2.4375,0.28125,-2.175,0.4499999999999999,18.125,6.49375,15.15,0.4369375,1.425,4.44375,0.286125,5.075,10.73125,0.488375,4.19375,6.55,0.64125,1.2,5.8625,7.074999999999999,1.7625,0.9375,2.73125,2.1875,4.74375,18.59375,103.0625,108.875,0.0,0.01,0.27,0.73,0.021666667,,0.01,1.0
940,Jeremy Evans,35.714285714285715,375.1428571428572,0.6484285714285714,5.8,0.9312857142857144,0.6415714285714286,0.1228571428571428,0.056571429,0.1105714285714285,0.068714286,0.6768571428571428,0.806,0.357,0.3256666666666666,0.3448333333333333,0.1083333333333333,0.6085714285714285,1.0,0.4405714285714285,24.0,0.2563333333333333,0.27,0.1428571428571428,0.0,16.857142857142858,0.6794285714285715,0.068714286,0.3738571428571428,11.814285714285717,15.314285714285717,13.542857142857144,5.828571428571428,1.5142857142857142,3.742857142857143,15.9,13.971428571428572,0.7999999999999999,0.3857142857142857,1.157142857142857,0.1445714285714285,-0.285714286,0.5857142857142856,0.3285714285714284,0.2714285714285714,1.2857142857142858,7.271428571428571,11.37142857142857,0.6484285714285714,0.1714285714285714,0.6857142857142858,0.1083333333333333,7.1000000000000005,10.671428571428573,0.6768571428571428,2.8714285714285714,4.228571428571429,0.6768333333333333,5.357142857142857,6.9,12.257142857142856,1.9142857142857144,1.5142857142857142,2.442857142857143,2.757142857142857,6.314285714285715,17.571428571428573,122.14285714285714,106.85714285714286,0.0,0.073333333,0.387142857,0.671666667,0.023333333,,0.073333333,1.058809524
951,Jermareo Davidson,26.0,216.5,0.4469999999999999,11.2,1.0,0.289,0.0885,0.196,0.4265,0.0,0.4469999999999999,0.636,0.1665,0.4105,0.379,,0.6665000000000001,,0.0915,4.5,,,0.0,0.0,11.05,0.4655,0.0,0.355,8.65,19.1,13.9,4.15,1.0,2.7,10.75,20.1,-0.2,0.2,0.0,0.0119999999999999,-3.8,-1.4,-5.2,-0.2,1.0,7.9,17.85,0.4469999999999999,0.0,0.0,,7.9,17.85,0.4469999999999999,3.2,6.0,0.5569999999999999,3.9,8.65,12.55,1.25,1.0,1.85,2.5,6.4,19.0,95.5,110.5,0.0,0.05,0.44,0.475,0.13,,0.05,0.915
957,Jerome Williams,50.72727272727273,1216.2727272727273,0.4801818181818182,5.345454545454545,0.9788181818181818,0.608,0.1260909090909091,0.116090909090909,0.1286363636363636,0.0211818181818181,0.4905454545454545,0.5754545454545453,0.362,0.3010909090909091,0.3721818181818182,0.0151818181818181,0.6448181818181818,1.0,0.081818182,18.363636363636363,0.5227272727272727,0.0,0.090909091,0.0,14.20909090909091,0.5325454545454545,0.0211818181818181,0.4999090909090909,11.209090909090907,21.33636363636364,16.20909090909091,6.563636363636364,2.772727272727273,0.4545454545454545,17.30909090909091,13.127272727272729,1.3818181818181818,1.6909090909090911,3.0727272727272723,0.1212727272727272,-1.118181818,1.1,-0.072727273,0.6545454545454545,30.09090909090909,4.963636363636363,10.336363636363636,0.4801818181818182,0.0,0.2181818181818181,0.0151818181818181,4.963636363636363,10.136363636363637,0.4905454545454545,3.481818181818181,5.136363636363637,0.6793636363636364,5.4363636363636365,9.954545454545457,15.4,2.109090909090909,2.772727272727273,0.3363636363636363,2.5545454545454547,4.5181818181818185,13.409090909090908,106.0,99.27272727272728,0.0,0.01,0.27375,0.753636364,0.074285714,,0.01,1.027386364
958,Jerrelle Benimon,2.0,3.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4.7,,,,38.7,76.6,57.8,0.0,0.0,0.0,100.0,15.3,0.0,0.0,0.0,-0.215,-9.4,-3.7,-13.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,17.7,35.4,53.1,0.0,0.0,0.0,17.7,0.0,0.0,46.0,93.0,0.0,0.0,0.0,0.59,0.42,,0.0,0.59
966,Jimmy Butler,53.42105263157895,1778.3684210526317,0.4593684210526316,11.626315789473685,0.7871052631578948,0.3157368421052631,0.1713684210526316,0.1481578947368421,0.1516315789473684,0.2128947368421052,0.4937368421052632,0.6754210526315789,0.3497894736842105,0.4104210526315789,0.3404210526315789,0.3244210526315789,0.4568947368421053,0.724421053,0.068,43.47368421052632,0.2709473684210526,0.3744736842105263,1.7894736842105263,0.052631579,20.69473684210526,0.5728421052631579,0.2128947368421052,0.4751052631578947,5.563157894736842,11.621052631578948,8.621052631578948,18.88421052631579,2.610526315789474,1.4,9.0,22.321052631578947,4.773684210526316,2.231578947368421,7.005263157894737,0.1855263157894736,3.110526315789474,1.3368421052631578,4.442105263157895,2.857894736842105,47.89473684210526,8.821052631578947,19.105263157894736,0.4593684210526316,1.3736842105263158,4.063157894736842,0.3244210526315789,7.468421052631579,15.042105263157897,0.4937368421052632,7.505263157894737,8.978947368421052,0.8327368421052631,2.4578947368421056,5.326315789473685,7.8,5.910526315789474,2.610526315789474,0.8263157894736842,2.289473684210526,2.3157894736842106,26.510526315789477,120.36842105263158,107.57894736842104,0.01,0.321875,0.632105263,0.142307692,0.0,,0.33187500000000003,0.7744129550000001
971,Joe Alexander,33.5,372.5,0.2915,10.7,0.8225,0.401,0.047,0.1735,0.202,0.1775,0.316,0.4775,0.217,0.1705,0.1725,0.174,0.3545,0.938,0.0305,7.0,0.685,0.1765,0.0,0.0,6.449999999999999,0.3835,0.1775,0.4195,7.35,11.8,9.55,9.4,1.4500000000000002,3.0,7.8,16.1,-0.15,0.35,0.2,0.03,-6.25,0.4,-5.9,-0.15,0.0,4.6000000000000005,14.2,0.2915,0.6,2.55,0.174,4.0,11.65,0.316,3.9,5.65,0.683,3.4000000000000004,5.199999999999999,8.600000000000001,3.3,1.4500000000000002,1.95,1.9,11.85,13.6,92.0,106.0,0.0,0.04,0.73,0.245,0.01,,0.04,0.975
974,Joe Harris,51.75,1325.125,0.438625,18.25,0.34275,0.185625,0.0845,0.035125,0.037625,0.65725,0.5147142857142858,0.5975714285714285,0.3911428571428571,0.4658571428571428,0.3987142857142857,0.40775,0.7602857142857143,0.974,0.003125,1.5,0.2605,0.541625,0.125,0.0,10.225,0.58025,0.65725,0.107,1.8875,12.325,7.1875,9.825,0.7875,0.4875,13.1625,16.0375,1.725,0.8125,2.5625,0.063125,-1.125,-0.825,-1.95,0.5,31.25,6.6375,14.9875,0.438625,3.875,9.7125,0.40775,2.775,5.2625,0.5147142857142858,1.2375,1.6375,0.7568571428571429,0.85,5.6375,6.4625,3.3000000000000003,0.7875,0.2875,2.3375,4.1,18.375,108.25,112.75,0.03,0.41125,0.52125,0.1175,0.0,,0.44125000000000003,0.6387499999999999
975,Joe Ingles,73.75,1894.75,0.44325,18.9125,0.336375,0.13125,0.109125,0.035625,0.06025,0.663625,0.5345,0.7225,0.409875,0.4555,0.33775,0.401375,0.3828749999999999,0.80625,0.006,2.875,0.275125,0.452125,1.0,0.0,12.325,0.591375,0.663625,0.12525,1.4375,12.2625,6.975,20.3125,1.8125,0.4625,17.7375,14.825,2.3000000000000003,2.3375,4.6375,0.1137499999999999,-0.1375,1.1875,1.025,1.55,39.125,5.8125,13.05,0.44325,3.4875,8.65,0.401375,2.3125,4.3625,0.5345,1.275,1.65,0.7641249999999999,0.6375,5.6375,6.275,7.0,1.8125,0.2875,2.9625,3.6875,16.35,113.0,108.125,0.0,0.02,0.59625,0.40375,0.01,,0.02,1.0
976,Joe Johnson,56.96969696969697,1874.5454545454545,0.4513333333333333,15.45757575757576,0.6608484848484848,0.096909091,0.2165757575757576,0.1457272727272727,0.2016363636363636,0.3391515151515151,0.4962121212121212,0.61525,0.4999375,0.46959375,0.4125757575757576,0.35084375,0.2422727272727272,0.89834375,0.004060606,3.757575757575758,0.376625,0.38690625,2.1515151515151514,0.090909091,13.581818181818182,0.5395454545454546,0.3391515151515151,0.1621515151515151,2.078787878787878,11.0,6.572727272727273,16.078787878787878,1.0484848484848486,0.3575757575757576,11.73030303030303,19.727272727272727,1.9333333333333331,1.0515151515151515,2.984848484848485,0.078848485,0.2939393939393939,-0.772727273,-0.46969697,0.7575757575757576,44.121212121212125,8.475757575757575,18.433333333333334,0.4513333333333333,2.1121212121212123,6.018181818181818,0.35084375,6.354545454545455,12.412121212121212,0.4962121212121212,2.512121212121212,3.078787878787878,0.8300625,0.9393939393939394,4.945454545454545,5.872727272727273,5.066666666666666,1.0484848484848486,0.2303030303030303,2.596969696969697,2.6484848484848484,21.6,107.51515151515152,110.1818181818182,0.06125,0.429,0.559393939,0.238695652,0.0,,0.49024999999999996,0.798089591
977,Joe Smith,39.073170731707314,817.4390244,0.4108048780487804,11.507317073170732,0.9895121951219512,0.2674878048780488,0.1262926829268292,0.1848048780487804,0.4108536585365853,0.0104878048780487,0.4135609756097561,0.4784146341463414,0.4375,0.3954634146341463,0.3509512195121951,0.12903125,0.7935121951219511,1.0,0.046804878,12.292682926829269,0.37925,0.1019523809523809,0.1463414634146341,0.0,11.158536585365852,0.4569024390243902,0.0104878048780487,0.2547317073170732,8.995121951219513,20.304878048780488,14.709756097560977,6.143902439024391,0.8317073170731708,2.602439024390244,13.234146341463417,17.465853658536584,0.9341463414634146,0.8804878048780488,1.8219512195121952,0.061146341,-3.27804878,-0.165853659,-3.448780488,0.073170732,12.048780487804878,6.7024390243902445,15.809756097560976,0.4108048780487804,0.024390243902439,0.1682926829268292,0.12903125,6.6780487804878055,15.629268292682926,0.4135609756097561,3.343902439,4.241463414634146,0.8086578947368421,4.068292682926829,9.273170731707316,13.356097560975613,2.046341463414634,0.8317073170731708,1.795121951219512,2.521951219512195,6.770731707317074,16.79268292682927,97.07317073170732,105.53658536585364,0.0,0.0,0.07875,0.661463415,0.324146341,,0.0,0.740213415
984,Joel Freeland,50.333333333333336,607.0,0.4576666666666666,8.633333333333333,0.996,0.3659999999999999,0.239,0.1159999999999999,0.2729999999999999,0.004,0.4596666666666666,0.5870000000000001,0.4153333333333333,0.3223333333333333,0.3853333333333333,0.0,0.699,,0.062666667,8.333333333333334,0.0,,0.0,0.0,10.933333333333332,0.485,0.004,0.1783333333333333,11.266666666666666,19.666666666666668,15.5,5.066666666666666,0.9333333333333332,2.1666666666666665,12.966666666666669,14.133333333333336,0.3666666666666666,0.6666666666666666,1.0666666666666669,0.079,-3.433333333,-0.1,-3.533333333,-0.2,3.0,5.966666666666666,13.133333333333333,0.4576666666666666,0.0,0.033333333,0.0,5.966666666666666,13.066666666666668,0.4596666666666666,1.7,2.3666666666666667,0.7323333333333334,5.2,9.266666666666666,14.466666666666669,1.7333333333333334,0.9333333333333332,1.5333333333333332,2.066666666666667,7.233333333333333,13.633333333333333,104.0,105.66666666666669,0.0,0.0,0.0,0.506666667,0.493333333,,0.0,0.506666667
986,Joey Dorsey,17.083333333333332,168.16666666666666,0.4686666666666667,1.1,0.9994166666666668,0.8149166666666666,0.1833333333333333,0.000583333,0.000583333,0.000583333,0.469,0.5149166666666667,0.2150909090909091,0.0,0.0,0.0,0.5174166666666666,,0.1935833333333333,5.416666666666667,0.0,,0.083333333,0.0,10.75,0.4695,0.000583333,0.5756666666666667,15.116666666666667,28.025,21.48333333333333,5.425,1.4666666666666666,1.425,17.833333333333332,13.225,0.05,0.2416666666666666,0.2749999999999999,0.07425,-4.291666667,-0.016666667,-4.291666667,-0.058333333,2.1666666666666665,4.783333333333333,10.191666666666666,0.4686666666666667,0.0,0.008333333,0.0,4.783333333333333,10.191666666666666,0.469,2.1750000000000003,5.308333333333334,0.4288181818181817,6.9,12.258333333333333,19.15833333333333,1.8166666666666669,1.4666666666666666,0.9916666666666668,2.7,8.950000000000001,11.808333333333332,100.58333333333331,105.0,0.0,0.0,0.0,0.814166667,0.205454545,,0.0,0.814166667
987,Joey Graham,62.833333333333336,1019.5,0.4776666666666667,10.55,0.903,0.3338333333333333,0.1608333333333333,0.1383333333333333,0.2703333333333333,0.097,0.4971666666666667,0.6293333333333333,0.451,0.4155,0.3991666666666666,0.322,0.6678333333333333,0.8370000000000001,0.0775,22.666666666666668,0.379,0.3216,1.3333333333333333,0.0,10.6,0.5459999999999999,0.097,0.3253333333333333,5.05,15.516666666666666,10.166666666666666,5.516666666666667,1.0166666666666666,0.5,13.5,18.03333333333333,0.6833333333333332,0.6166666666666667,1.3166666666666669,0.053666667,-3.083333333,-0.983333333,-4.083333333,-0.416666667,14.0,7.333333333333333,15.483333333333334,0.4776666666666667,0.45,1.4333333333333331,0.322,6.9,14.0,0.4971666666666667,4.116666666666666,5.033333333333334,0.8111666666666667,2.25,6.783333333333334,9.016666666666667,1.8,1.0166666666666666,0.35,2.766666666666667,6.883333333333333,19.266666666666666,103.5,110.66666666666669,0.0,0.106666667,0.746666667,0.143333333,0.0,,0.106666667,0.8899999999999999
988,Joffrey Lauvergne,46.5,643.5833333333334,0.4436666666666666,9.658333333333331,0.7639999999999999,0.4205833333333333,0.2196666666666666,0.041,0.079416667,0.236,0.4832499999999999,0.6121666666666666,0.3283333333333333,0.4839166666666666,0.241,0.2818333333333333,0.6900833333333333,0.993,0.093,19.08333333333333,0.3349166666666667,0.3209166666666667,0.6666666666666666,0.0,12.833333333333334,0.5029166666666667,0.236,0.2165,8.858333333333333,20.85,14.808333333333332,10.725,1.25,0.6583333333333333,13.6,19.23333333333333,0.3666666666666667,0.6916666666666668,1.0583333333333331,0.0675,-1.808333333,-0.825,-2.658333333,-0.025,1.9166666666666667,7.766666666666667,17.48333333333333,0.4436666666666666,1.3,4.083333333333333,0.2818333333333333,6.491666666666667,13.408333333333331,0.4832499999999999,2.4416666666666664,3.75,0.6486666666666666,4.075,9.383333333333336,13.458333333333334,3.475,1.25,0.4166666666666667,3.016666666666667,4.333333333333333,19.216666666666665,102.66666666666669,107.5,0.0,0.0,0.01,0.508333333,0.491666667,,0.0,0.5183333330000001
991,John Collins,58.6,1697.6,0.5602,8.92,0.7876000000000001,0.4559999999999999,0.1911999999999999,0.0994,0.0412,0.2124,0.6104,0.7478,0.421,0.4115999999999999,0.3714,0.3704,0.7466,0.9876,0.2004,116.2,0.347,0.3964,1.0,0.0,20.58,0.6322,0.2124,0.2872,9.12,22.14,15.62,8.66,0.98,3.14,10.44,21.4,4.12,1.5,5.62,0.1594,2.02,-0.5,1.52,1.46,48.4,10.76,19.22,0.5602,1.58,4.2,0.3704,9.2,15.02,0.6104,4.26,5.46,0.7807999999999999,4.0200000000000005,9.76,13.78,2.58,0.98,1.78,2.5,5.1,27.42,122.0,112.2,0.0,0.0,0.02,0.768,0.228,,0.0,0.788
995,John Holland,12.5,87.5,0.288,17.7,0.39,0.186,0.051,0.085,0.068,0.61,0.261,0.364,0.333,0.2,0.0,0.306,0.5,0.818,0.051,1.0,0.25,0.222,0.0,0.0,2.95,0.417,0.61,0.22,1.95,5.7,3.85,1.95,1.0,0.5,11.0,9.25,-0.15,0.05,-0.1,-0.041,-3.5,-1.75,-5.25,-0.1,0.0,2.4,8.3,0.288,1.55,5.05,0.306,0.85,3.25,0.261,1.25,1.85,0.692,0.85,2.55,3.4,0.7,1.0,0.3,1.15,1.4,7.6,84.0,118.5,0.0,0.38,0.635,0.36,0.0,,0.38,0.995
999,John Salmons,56.35135135135136,1654.5135135135135,0.4214324324324324,14.572972972972972,0.6761081081081081,0.2251621621621621,0.096918919,0.1468378378378378,0.2071891891891892,0.3238918918918919,0.4377567567567567,0.5686756756756757,0.3693243243243243,0.3748648648648648,0.3703783783783784,0.3782972972972973,0.4038108108108108,0.8452972972972973,0.016432432,9.027027027027026,0.3361351351351351,0.3937567567567567,0.1621621621621621,0.0,12.27837837837838,0.5237567567567568,0.3238918918918919,0.2488108108108108,1.8567567567567569,10.12972972972973,5.964864864864865,13.62972972972973,1.5837837837837838,0.8054054054054054,11.67027027027027,17.313513513513513,1.627027027027027,1.2216216216216216,2.862162162162162,0.078594595,-0.575675676,0.1594594594594594,-0.391891892,0.754054054,30.24324324324324,6.75945945945946,15.77027027027027,0.4214324324324324,1.8972972972972972,4.948648648648648,0.3782972972972973,4.872972972972973,10.802702702702703,0.4377567567567567,3.375675675675676,4.143243243243243,0.8054864864864865,0.8297297297297297,4.5162162162162165,5.383783783783784,4.3810810810810805,1.5837837837837838,0.5324324324324324,2.3,3.5135135135135136,18.81621621621622,106.13513513513512,109.32432432432432,0.132,0.329459459,0.624324324,0.04,0.0,,0.461459459,0.6643243240000001
1003,John Wallace,37.0,368.0,0.421,12.9,0.91,0.179,0.103,0.345,0.283,0.09,0.424,0.615,0.467,0.4,0.317,0.385,0.268,0.6,0.041,3.0,0.231,0.333,0.0,0.0,11.6,0.486,0.09,0.276,3.8,15.1,9.3,7.2,0.7,1.7,12.9,23.9,-0.1,0.4,0.3,0.039,-1.8,-0.8,-2.6,-0.1,0.0,9.0,21.5,0.421,0.7,1.9,0.385,8.3,19.6,0.424,4.6,5.9,0.775,1.8,7.0,8.7,2.1,0.7,1.2,3.6,5.6,23.4,93.0,103.0,0.0,0.11,0.81,0.08,0.0,,0.11,0.89
1004,Johnathan Motley,15.333333333333334,124.33333333333331,0.6,5.433333333333334,0.9373333333333336,0.5153333333333333,0.3323333333333333,0.049333333,0.04,0.062666667,0.612,0.8076666666666666,0.2823333333333333,0.35,0.444,0.389,0.6606666666666666,1.0,0.166,8.0,0.1666666666666666,0.0,0.3333333333333333,0.0,21.53333333333333,0.629,0.062666667,0.4626666666666667,9.633333333333333,20.633333333333333,15.166666666666666,17.23333333333333,1.9666666666666668,0.8333333333333334,15.333333333333334,25.73333333333333,0.1333333333333333,0.1666666666666666,0.3,0.1583333333333333,0.7666666666666666,0.1999999999999998,0.9666666666666668,0.0,1.3333333333333333,11.966666666666669,20.266666666666666,0.6,0.5,1.2666666666666666,0.389,11.466666666666669,19.0,0.612,5.8,9.4,0.6166666666666667,4.3,9.366666666666667,13.633333333333333,4.833333333333333,1.9666666666666668,0.5,4.4,6.733333333333333,30.2,114.66666666666669,107.66666666666669,0.0,0.0,0.04,0.643333333,0.33,,0.0,0.683333333
